Number	StepOneRunFileName	LongName	PCRSampleName	sampleType	sampleType2	Instrument	Target Name	Ct	Tm1	Tm2	Tm3	VolumeSampled_ml	LysisVolume_ul	PurificationVolume_ul	ElutionVolume_ul	qPCRDilution	qPCRTemplate_ul	UnivStd_cpRXN	UniivStd_cpSeawater	UnivStd_AveCPSW	UnivStd_SDcpSW	LODLOQ_cpRXN	LODLOQ_cpMLSW	LatitudeStart	LongitudeStart
117	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC43_A147_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC43 1:5	field		esp	16S	13.7739296	84.93787384			2000	700	400	100	0.2	2	6.30E+05	1.40E+05	1.30E+05	1.60E+04	6.30E+05	1.40E+05	33.9078368	-126.8928512
118	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC43_A147_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC43 1:10	field		esp	16S	14.57053947	85.08509064			2000	700	400	100	0.1	2	3.70E+05	1.60E+05	1.50E+05	8.60E+03	3.70E+05	1.60E+05	33.9078368	-126.8928512
119	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC43_A147_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC43 1:10	field		esp	16S	14.67560482	85.08509064			2000	700	400	100	0.1	2	3.40E+05	1.50E+05	1.50E+05	8.60E+03	3.40E+05	1.50E+05	33.9078368	-126.8928512
120	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC43_A147_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC43 1:10	field		esp	16S	14.73524284	85.08868408			2000	700	400	100	0.1	2	3.30E+05	1.40E+05	1.50E+05	8.60E+03	3.30E+05	1.40E+05	33.9078368	-126.8928512
121	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC43_A147_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC43 1:50	field		esp	16S	17.16656113	85.08868408			2000	700	400	100	0.02	2	6.40E+04	1.40E+05	1.30E+05	6.30E+03	6.40E+04	1.40E+05	33.9078368	-126.8928512
122	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC43_A147_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC43 1:50	field		esp	16S	17.28690529	85.0897522			2000	700	400	100	0.02	2	5.90E+04	1.30E+05	1.30E+05	6.30E+03	5.90E+04	1.30E+05	33.9078368	-126.8928512
123	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC43_A147_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC43 1:50	field		esp	16S	17.28516769	85.0897522			2000	700	400	100	0.02	2	5.90E+04	1.30E+05	1.30E+05	6.30E+03	5.90E+04	1.30E+05	33.9078368	-126.8928512
109	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC44_A60_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC44 1:10	field		esp	16S	14.79605007	85.98101044			2000	700	400	100	0.1	2	3.20E+05	1.40E+05	1.30E+05	4.80E+03	3.20E+05	1.40E+05	34.510464	-126.2492928
110	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC44_A60_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC44 1:10	field		esp	16S	14.90190887	85.98101044			2000	700	400	100	0.1	2	3.00E+05	1.30E+05	1.30E+05	4.80E+03	3.00E+05	1.30E+05	34.510464	-126.2492928
111	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC44_A60_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC44 1:10	field		esp	16S	14.85805035	85.98454285			2000	700	400	100	0.1	2	3.00E+05	1.30E+05	1.30E+05	4.80E+03	3.00E+05	1.30E+05	34.510464	-126.2492928
112	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC44_A60_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC44 1:50	field		esp	16S	17.36035919	85.8352356			2000	700	400	100	0.02	2	5.60E+04	1.20E+05	1.20E+05	6.40E+03	5.60E+04	1.20E+05	34.510464	-126.2492928
113	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC44_A60_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC44 1:50	field		esp	16S	17.48914337	85.98564148			2000	700	400	100	0.02	2	5.20E+04	1.10E+05	1.20E+05	6.40E+03	5.20E+04	1.10E+05	34.510464	-126.2492928
114	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC44_A60_archive_bac_Transit_15jun21	Surveyor2021_SFtoHI_SC44 1:50	field		esp	16S	17.50972939	85.98564148			2000	700	400	100	0.02	2	5.10E+04	1.10E+05	1.20E+05	6.40E+03	5.10E+04	1.10E+05	34.510464	-126.2492928
97	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC45_A308_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC45 1:5	field		esp	16S	12.53725243	84.49167633			2000	700	400	100	0.2	2	1.50E+06	3.20E+05	3.50E+05	2.70E+04	1.50E+06	3.20E+05	35.0064032	-125.7092224
98	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC45_A308_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC45 1:5	field		esp	16S	12.32828617	84.34063721			2000	700	400	100	0.2	2	1.70E+06	3.70E+05	3.50E+05	2.70E+04	1.70E+06	3.70E+05	35.0064032	-125.7092224
99	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC45_A308_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC45 1:5	field		esp	16S	12.33965492	84.34063721			2000	700	400	100	0.2	2	1.70E+06	3.60E+05	3.50E+05	2.70E+04	1.70E+06	3.60E+05	35.0064032	-125.7092224
100	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC45_A308_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC45 1:10	field		esp	16S	13.1510458	84.48780823			2000	700	400	100	0.1	2	9.60E+05	4.20E+05	4.40E+05	3.90E+04	9.60E+05	4.20E+05	35.0064032	-125.7092224
101	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC45_A308_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC45 1:10	field		esp	16S	12.95423317	84.48780823	70.60102844		2000	700	400	100	0.1	2	1.10E+06	4.80E+05	4.40E+05	3.90E+04	1.10E+06	4.80E+05	35.0064032	-125.7092224
102	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC45_A308_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC45 1:10	field		esp	16S	13.19755268	84.49144745			2000	700	400	100	0.1	2	9.30E+05	4.10E+05	4.40E+05	3.90E+04	9.30E+05	4.10E+05	35.0064032	-125.7092224
103	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC45_A308_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC45 1:50	field		esp	16S	15.49259472	84.49144745			2000	700	400	100	0.02	2	2.00E+05	4.30E+05	3.40E+05	8.50E+04	2.00E+05	4.30E+05	35.0064032	-125.7092224
104	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC45_A308_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC45 1:50	field		esp	16S	15.99527264	84.49249268			2000	700	400	100	0.02	2	1.40E+05	3.10E+05	3.40E+05	8.50E+04	1.40E+05	3.10E+05	35.0064032	-125.7092224
105	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC45_A308_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC45 1:50	field		esp	16S	16.18791199	84.49249268			2000	700	400	100	0.02	2	1.20E+05	2.70E+05	3.40E+05	8.50E+04	1.20E+05	2.70E+05	35.0064032	-125.7092224
88	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC47_A334_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC47 1:5	field		esp	16S	13.65152168	84.9396286			2000	700	400	100	0.2	2	6.90E+05	1.50E+05	1.50E+05	4.10E+03	6.90E+05	1.50E+05	35.3284448	-125.3552256
89	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC47_A334_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC47 1:5	field		esp	16S	13.72676754	84.93787384			2000	700	400	100	0.2	2	6.50E+05	1.40E+05	1.50E+05	4.10E+03	6.50E+05	1.40E+05	35.3284448	-125.3552256
90	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC47_A334_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC47 1:5	field		esp	16S	13.66044044	84.78856659			2000	700	400	100	0.2	2	6.80E+05	1.50E+05	1.50E+05	4.10E+03	6.80E+05	1.50E+05	35.3284448	-125.3552256
91	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC47_A334_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC47 1:10	field		esp	16S	14.44814873	85.68237305			2000	700	400	100	0.1	2	4.00E+05	1.80E+05	1.60E+05	1.40E+04	4.00E+05	1.80E+05	35.3284448	-125.3552256
92	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC47_A334_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC47 1:10	field		esp	16S	14.66067219	85.68237305			2000	700	400	100	0.1	2	3.50E+05	1.50E+05	1.60E+05	1.40E+04	3.50E+05	1.50E+05	35.3284448	-125.3552256
93	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC47_A334_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC47 1:10	field		esp	16S	14.68976021	85.08868408			2000	700	400	100	0.1	2	3.40E+05	1.50E+05	1.60E+05	1.40E+04	3.40E+05	1.50E+05	35.3284448	-125.3552256
94	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC47_A334_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC47 1:50	field		esp	16S	16.7436657	84.79006958	69.5605011		2000	700	400	100	0.02	2	8.50E+04	1.90E+05	1.50E+05	3.20E+04	8.50E+04	1.90E+05	35.3284448	-125.3552256
95	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC47_A334_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC47 1:50	field		esp	16S	17.28193283	84.94043732			2000	700	400	100	0.02	2	5.90E+04	1.30E+05	1.50E+05	3.20E+04	5.90E+04	1.30E+05	35.3284448	-125.3552256
96	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC47_A334_archive_bac_Transit_14jun21	Surveyor2021_SFtoHI_SC47 1:50	field		esp	16S	17.25110245	85.0897522			2000	700	400	100	0.02	2	6.10E+04	1.30E+05	1.50E+05	3.20E+04	6.10E+04	1.30E+05	35.3284448	-125.3552256
79	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC48_A4_archive_bac_Transit_13jun21	Surveyor2021_SFtoHI_SC48 1:5	field		esp	16S	13.62518978	86.13415527			2000	700	400	100	0.2	2	7.00E+05	1.50E+05	1.80E+05	2.60E+04	7.00E+05	1.50E+05	35.8763296	-124.635136
80	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC48_A4_archive_bac_Transit_13jun21	Surveyor2021_SFtoHI_SC48 1:5	field		esp	16S	13.38323212	86.13235474			2000	700	400	100	0.2	2	8.20E+05	1.80E+05	1.80E+05	2.60E+04	8.20E+05	1.80E+05	35.8763296	-124.635136
81	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC48_A4_archive_bac_Transit_13jun21	Surveyor2021_SFtoHI_SC48 1:5	field		esp	16S	13.19488811	86.13235474			2000	700	400	100	0.2	2	9.40E+05	2.00E+05	1.80E+05	2.60E+04	9.40E+05	2.00E+05	35.8763296	-124.635136
82	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC48_A4_archive_bac_Transit_13jun21	Surveyor2021_SFtoHI_SC48 1:10	field		esp	16S	14.28866386	86.13032532			2000	700	400	100	0.1	2	4.50E+05	2.00E+05	2.00E+05	1.00E+04	4.50E+05	2.00E+05	35.8763296	-124.635136
83	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC48_A4_archive_bac_Transit_13jun21	Surveyor2021_SFtoHI_SC48 1:10	field		esp	16S	14.34018707	86.27964783			2000	700	400	100	0.1	2	4.30E+05	1.90E+05	2.00E+05	1.00E+04	4.30E+05	1.90E+05	35.8763296	-124.635136
84	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC48_A4_archive_bac_Transit_13jun21	Surveyor2021_SFtoHI_SC48 1:10	field		esp	16S	14.18934727	86.1338501			2000	700	400	100	0.1	2	4.80E+05	2.10E+05	2.00E+05	1.00E+04	4.80E+05	2.10E+05	35.8763296	-124.635136
85	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC48_A4_archive_bac_Transit_13jun21	Surveyor2021_SFtoHI_SC48 1:50	field		esp	16S	16.83096504	86.1338501			2000	700	400	100	0.02	2	8.10E+04	1.80E+05	1.90E+05	9.80E+03	8.10E+04	1.80E+05	35.8763296	-124.635136
86	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC48_A4_archive_bac_Transit_13jun21	Surveyor2021_SFtoHI_SC48 1:50	field		esp	16S	16.70874977	85.98564148			2000	700	400	100	0.02	2	8.70E+04	1.90E+05	1.90E+05	9.80E+03	8.70E+04	1.90E+05	35.8763296	-124.635136
87	20211111_Surveyor2021_SFtoHI_Transit_SC48-SC40_16S-background.eds	Surveyor2021_SFtoHI_SC48_A4_archive_bac_Transit_13jun21	Surveyor2021_SFtoHI_SC48 1:50	field		esp	16S	16.68388939	86.13494873			2000	700	400	100	0.02	2	8.90E+04	1.90E+05	1.90E+05	9.80E+03	8.90E+04	1.90E+05	35.8763296	-124.635136
70	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:5	field		esp	16S	12.62594032	84.78959656			2000	700	400	100	0.2	2	1.40E+06	3.00E+05	3.10E+05	2.10E+04	1.40E+06	3.00E+05	36.1218464	-124.4221568
71	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:5	field		esp	16S	12.45689106	84.78900909			2000	700	400	100	0.2	2	1.50E+06	3.40E+05	3.10E+05	2.10E+04	1.50E+06	3.40E+05	36.1218464	-124.4221568
72	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:5	field		esp	16S	12.61824512	84.63969421			2000	700	400	100	0.2	2	1.40E+06	3.00E+05	3.10E+05	2.10E+04	1.40E+06	3.00E+05	36.1218464	-124.4221568
73	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:10	field		esp	16S	13.89208984	84.78975677			2000	700	400	100	0.1	2	5.80E+05	2.60E+05	2.70E+05	1.50E+04	5.80E+05	2.60E+05	36.1218464	-124.4221568
74	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:10	field		esp	16S	13.78849506	84.64044189			2000	700	400	100	0.1	2	6.30E+05	2.70E+05	2.70E+05	1.50E+04	6.30E+05	2.70E+05	36.1218464	-124.4221568
75	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:10	field		esp	16S	13.72616005	84.6408844			2000	700	400	100	0.1	2	6.50E+05	2.90E+05	2.70E+05	1.50E+04	6.50E+05	2.90E+05	36.1218464	-124.4221568
76	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:50	field		esp	16S	16.27293015	84.79019165			2000	700	400	100	0.02	2	1.20E+05	2.60E+05	2.60E+05	4.30E+03	1.20E+05	2.60E+05	36.1218464	-124.4221568
77	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:50	field		esp	16S	16.23092842	84.9372406			2000	700	400	100	0.02	2	1.20E+05	2.60E+05	2.60E+05	4.30E+03	1.20E+05	2.60E+05	36.1218464	-124.4221568
78	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:50	field		esp	16S	16.22929382	84.78794098			2000	700	400	100	0.02	2	1.20E+05	2.60E+05	2.60E+05	4.30E+03	1.20E+05	2.60E+05	36.1218464	-124.4221568
355	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_16S-background.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5 1:5	field		esp	16S	12.70746613	86.1320343			2000	700	400	100	0.2	2	1.30E+06	2.80E+05	2.40E+05	4.80E+04	1.30E+06	2.80E+05	21.4310496	-156.0071808
356	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_16S-background.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5 1:5	field		esp	16S	12.91026306	85.98252869			2000	700	400	100	0.2	2	1.10E+06	2.50E+05	2.40E+05	4.80E+04	1.10E+06	2.50E+05	21.4310496	-156.0071808
357	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_16S-background.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5 1:5	field		esp	16S	13.30698299	85.98252869			2000	700	400	100	0.2	2	8.70E+05	1.90E+05	2.40E+05	4.80E+04	8.70E+05	1.90E+05	21.4310496	-156.0071808
358	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_16S-background.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5 1:50	field		esp	16S	16.52794075	85.9859314			2000	700	400	100	0.02	2	9.90E+04	2.20E+05	2.30E+05	1.70E+04	9.90E+04	2.20E+05	21.4310496	-156.0071808
359	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_16S-background.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5 1:50	field		esp	16S	16.30619049	85.9859314			2000	700	400	100	0.02	2	1.10E+05	2.50E+05	2.30E+05	1.70E+04	1.10E+05	2.50E+05	21.4310496	-156.0071808
360	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_16S-background.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5 1:50	field		esp	16S	16.40550613	85.9871521			2000	700	400	100	0.02	2	1.10E+05	2.30E+05	2.30E+05	1.70E+04	1.10E+05	2.30E+05	21.4310496	-156.0071808
58	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:5	field		esp	16S	14.2661705	76.42880249	84.78959656		2000	700	400	100	0.2	2	4.50E+05	9.90E+04	1.00E+05	7.90E+03	4.50E+05	9.90E+04	36.3124416	-124.326912
59	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:5	field		esp	16S	14.28604031	85.98356628	84.78900909		2000	700	400	100	0.2	2	4.50E+05	9.80E+04	1.00E+05	7.90E+03	4.50E+05	9.80E+04	36.3124416	-124.326912
60	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:5	field		esp	16S	14.08449841	85.98356628	84.78900909		2000	700	400	100	0.2	2	5.10E+05	1.10E+05	1.00E+05	7.90E+03	5.10E+05	1.10E+05	36.3124416	-124.326912
61	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:10	field		esp	16S	15.54504108	63.88619232	71.94898987		2000	700	400	100	0.1	2	1.90E+05	8.40E+04	1.00E+05	1.40E+04	1.90E+05	8.40E+04	36.3124416	-124.326912
62	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:10	field		esp	16S	15.18076038	85.9842453	84.93906403		2000	700	400	100	0.1	2	2.50E+05	1.10E+05	1.00E+05	1.40E+04	2.50E+05	1.10E+05	36.3124416	-124.326912
63	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:10	field		esp	16S	15.16756058	84.93950653	69.11243439		2000	700	400	100	0.1	2	2.50E+05	1.10E+05	1.00E+05	1.40E+04	2.50E+05	1.10E+05	36.3124416	-124.326912
64	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:50	field		esp	16S	17.86423874	86.13400269	70.75486755		2000	700	400	100	0.02	2	4.00E+04	8.80E+04	9.10E+04	7.00E+03	4.00E+04	8.80E+04	36.3124416	-124.326912
65	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:50	field		esp	16S	17.67955971	86.28097534	85.08654785		2000	700	400	100	0.02	2	4.50E+04	9.90E+04	9.10E+04	7.00E+03	4.50E+04	9.90E+04	36.3124416	-124.326912
66	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:50	field		esp	16S	17.87896156	86.13167572	85.08654785		2000	700	400	100	0.02	2	4.00E+04	8.70E+04	9.10E+04	7.00E+03	4.00E+04	8.70E+04	36.3124416	-124.326912
49	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51 1:5	field		esp	16S	13.16531181	84.34169769			2000	700	400	100	0.2	2	9.50E+05	2.10E+05	2.20E+05	1.50E+04	9.50E+05	2.10E+05	36.7870144	-123.7561344
50	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51 1:5	field		esp	16S	12.96322155	84.34104919			2000	700	400	100	0.2	2	1.10E+06	2.40E+05	2.20E+05	1.50E+04	1.10E+06	2.40E+05	36.7870144	-123.7561344
51	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51 1:5	field		esp	16S	13.082201	84.34104919			2000	700	400	100	0.2	2	1.00E+06	2.20E+05	2.20E+05	1.50E+04	1.00E+06	2.20E+05	36.7870144	-123.7561344
52	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51 1:10	field		esp	16S	13.87407684	84.34181976			2000	700	400	100	0.1	2	5.90E+05	2.60E+05	2.50E+05	2.10E+04	5.90E+05	2.60E+05	36.7870144	-123.7561344
53	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51 1:10	field		esp	16S	14.10267067	84.34181976			2000	700	400	100	0.1	2	5.10E+05	2.20E+05	2.50E+05	2.10E+04	5.10E+05	2.20E+05	36.7870144	-123.7561344
54	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51 1:10	field		esp	16S	13.8856287	84.34225464			2000	700	400	100	0.1	2	5.90E+05	2.60E+05	2.50E+05	2.10E+04	5.90E+05	2.60E+05	36.7870144	-123.7561344
55	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_16S-background.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51 1:50	field		esp	16S	16.6407814	84.49156952			2000	700	400	100	0.02	2	9.20E+04	2.00E+05	2.10E+05	1.20E+04	9.20E+04	2.00E+05	36.7870144	-123.7561344
